"valence","tempo","duration_ms"
0.5,126.232,332800
0.125,109.986,358125
0.133,119.997,504000
0.0653,75.01,332805
0.038,129.989,310000
0.0771,77,361563
0.608,83.983,287143
0.212,89.997,362667
0.34,124,340687
0.256,84.004,263000
0.144,148.125,263000
0.0369,159.745,348000
0.367,88.991,291500
0.272,157.849,126204
0.215,82.235,144036
0.189,208.133,167814
0.511,140.125,123287
0.428,170.025,161870
0.191,159.951,133634
0.872,124.784,298573
0.104,126.419,185507
0.511,102.737,329813
0.293,119.901,354120
0.753,124.448,273360
0.681,129.756,364520
0.765,111.787,391573
0.556,96.189,291147
0.545,103.07,237907
0.787,124.603,231653
0.826,124.838,313613
0.884,124.19,415427
0.497,132.284,245360
0.258,150.002,3585057
0.256,87.012,331034
0.105,84.008,354280
0.189,120.006,230040
0.319,123.993,199355
0.67,126.038,157143
0.607,148.149,196216
0.579,126.064,184762
0.191,101.796,213627
0.18,85.315,215360
0.522,85.283,193027
0.229,132.042,345027
0.513,80.593,73827
0.303,124.566,231680
0.195,80.29,267373
0.11,100.321,248413
0.0369,120.065,112000
0.511,106.983,258991
0.388,113.006,170004
0.276,99.986,230994
0.747,125.025,192930
0.062,73.859,145000
0.759,120.081,184000
0.349,107.984,197000
0.0705,164.749,168000
0.777,112.019,170997
0.034,87.847,168997
0.232,135.85,196955
0.519,79.033,131010
0.375,107.275,251507
0.433,124.728,251008
0.377,115.358,266019
0.469,85.074,241012
0.506,109.498,212300
0.402,80.28,204022
0.565,89.556,194537
0.53,78.414,165651
0.447,106.349,307517
0.484,82.52,241302
0.364,76.117,457758
0.603,119.166,115264
0.56,100.009,222902
0.446,184.136,202941
0.171,135,290389
0.378,162.928,209173
0.337,133.723,203658
0.375,140.038,222623
0.255,124.08,208548
0.33,101.589,229280
0.185,90.36,249333
0.105,105.103,340720
0.217,96.543,209387
0.347,103.12,262387
0.339,170.932,227200
0.653,177.264,140907
0.396,49.512,198133
0.524,140.441,269200
0.328,183.016,275787
0.693,150.615,180640
0.614,118.99,175187
0.825,126.122,215480
0.692,110.057,192053
0.85,124.975,262040
0.24,123.04,295223
0.13,95,330555
0.705,102.783,152971
0.108,100.461,547080
0.0739,117.632,412533
0.149,114.699,240320
0.211,80.483,346373
0.0853,90.705,741293
0.0582,82.523,627827
0.429,144.369,276666
0.283,138.722,408333
0.141,168.196,931613
0.0391,95.778,768467
0.141,117.296,329347
0.131,135.144,606773
0.0824,145.539,677453
0.0512,75.843,509253
0.0896,75.408,334160
0.213,144.434,417453
0.138,100.438,427507
0.0382,92.368,508213
0.1,90.875,467600
0.18,82.975,662933
0.568,109.606,226093
0.156,104.209,316840
0.489,112.069,729427
0.649,166.306,109507
0.629,120.927,262560
0.367,137.816,61267
0.26,115.641,1137573
0.226,75.044,134575
0.125,180.316,171202
0.854,218.659,111115
0.129,85.03,108471
0.204,158.024,126203
0.524,98.973,210953
0.568,179.941,218750
0.519,149.012,225487
0.295,134.065,237146
0.095,179.884,217951
0.55,88.982,235702
0.49,118.154,230858
0.46,182.257,217823
0.682,180.028,212750
0.831,96.012,221020
0.596,100.297,303285
0.487,127.246,262281
0.678,132.28,292571
0.687,130.714,345327
0.594,80.325,214390
0.657,131.579,295311
0.564,53.363,165558
0.597,86.259,222343
0.681,119.508,335714
0.686,87.655,266870
0.696,70.467,182064
0.608,83.951,257602
0.709,101.124,198620
0.689,111.299,222169
0.657,104.685,427956
0.543,69.74,199262
0.644,89.825,321666
0.621,86.689,241813
0.555,136.428,493540
0.586,75.861,262757
0.572,68.615,402077
0.599,136.182,287927
0.633,69.852,392662
0.564,99.523,365575
0.637,106.658,257649
0.782,85.002,157524
0.691,172.251,238980
0.704,117.61,308361
0.45,82.533,366877
0.359,75.971,366088
0.55,81.927,294984
0.442,83.998,237587
0.4,81.547,415637
0.357,105.649,192993
0.351,108.196,211046
0.401,170.299,248800
0.413,82.901,253633
0.422,81.394,598002
0.583,172.826,232447
0.641,124.662,170434
0.556,88.767,193097
0.465,91.913,203221
0.489,67.789,305203
0.508,85.963,183809
0.496,84.243,369522
0.442,84.205,352432
0.596,110.193,201131
0.519,51.197,345141
0.55,113.42,302184
0.534,60.054,220311
0.601,128.987,230720
0.873,109.996,215453
0.798,138.984,209227
0.638,130.007,256240
0.941,119.986,226013
0.723,120.006,242000
0.924,130.038,267533
0.532,119.986,258000
0.65,110.972,243987
0.829,150.036,206800
0.64,147.947,209507
0.782,142.018,270307
0.0281,138.002,620870
0.0383,134.994,679218
0.108,137.998,641351
0.148,136.999,602000
0.462,89.083,160867
0.346,124.052,167733
0.273,93.664,200333
0.196,71.347,196960
0.96,134.187,134693
0.351,90.812,156373
0.255,87.338,197467
0.63,93.184,182493
0.54,105.854,167333
0.293,121.154,206000
0.687,174.165,198280
0.52,140.642,212040
0.313,197.584,272707
0.615,121.042,231947
0.499,129.385,165933
0.596,133.154,245907
0.808,136.635,301160
0.335,105.489,325493
0.411,145.32,273573
0.64,136.619,270493
0.472,140.048,210827
0.617,133.567,240213
0.457,128.228,227267
0.254,140.075,278120
0.828,147.466,194413
0.289,130.962,254680
0.283,175.972,345973
0.853,142.879,263227
0.521,114.14,226267
0.737,127.987,245320
0.464,123.984,226360
0.626,154.926,206227
0.617,88.961,184193
0.329,171.349,260680
0.628,128.953,219880
0.171,82.352,208573
0.426,132.342,245360
0.105,121.436,228840
0.54,143.077,256027
0.744,137.225,294133
0.741,135.851,294813
0.46,140.157,231320
0.354,142.387,218813
0.508,116.772,363253
0.157,121.47,314347
0.739,153.547,205800
0.714,146.9,247053
0.774,139.709,224987
0.459,75.057,218440
0.566,124.689,227733
0.909,121.943,257533
0.0913,72.567,75400
0.332,110.38,312960
0.106,146.797,489573
0.328,144.483,316667
0.0617,137.223,475493
0.454,112.782,246773
0.107,107.311,469267
0.105,81.556,507093
0.233,95.152,381173
0.316,151.92,268681
0.259,100.034,305341
0.219,123.836,237034
0.285,101.979,210474
0.185,84.041,195406
0.0628,90.964,263602
0.368,139.958,183223
0.229,100.052,354580
0.225,145.304,197557
0.0376,100.045,233496
0.131,91.94,264946
0.0856,160.014,267120
0.0737,200.035,318573
0.178,125.008,189200
0.138,137.018,291600
0.0352,119.787,73627
0.067,95.352,381267
0.0694,81.831,322813
0.307,95.031,86400
0.14,119.995,250013
0.372,134.049,177427
0.0397,102.167,425653
0.444,75.009,189130
0.268,88.025,215973
0.455,95.013,206773
0.522,111.975,208288
0.356,127.99,187915
0.45,125.99,196417
0.105,125.977,184425
0.86,171.862,179293
0.911,90.042,147707
0.572,169.882,181973
0.864,189.878,169267
0.396,136.144,232680
0.895,189.774,154213
0.526,170.258,196240
0.792,130.069,180400
0.808,173.992,162293
0.472,144.994,178733
0.488,69.534,230240
0.61,120.023,228533
0.357,120.026,140000
0.818,150.007,312307
0.757,148.735,111040
0.653,78.037,330893
0.548,78.143,88213
0.627,98.025,366333
0.567,111.987,344453
0.6,75.611,163253
0.809,120.982,316640
0.135,78.208,328973
0.471,85.613,323960
0.139,127.687,313533
0.926,156.011,304507
0.493,142.003,302240
0.266,136.146,513653
0.857,159.696,244840
0.41,119.416,213320
0.628,105.95,218173
0.893,92.037,192840
0.382,121.91,311440
0.793,120.115,151707
0.528,136.08,204107
0.559,143.029,281107
0.661,120.045,216520
0.468,182.143,106600
0.808,130.027,139040
0.547,127.955,238867
0.82,129.683,312929
0.912,128.915,361734
0.849,133.648,360184
0.911,129.887,487761
0.913,126.888,334099
0.753,124.516,405459
0.312,99.97,205724
0.198,100.151,341250
0.247,94.994,294750
0.437,99.947,304000
0.201,180.083,247000
0.219,180.031,244000
0.679,100.128,382000
0.0372,85.022,358000
0.919,110.092,262500
0.0942,100.049,350500
0.339,99.946,321000
0.704,109.994,310000
0.574,109.996,274000
0.482,89.968,350000
0.805,117.232,284467
0.558,205.548,397533
0.482,93.681,497733
0.93,135.446,210893
0.553,108.98,292907
0.385,96.122,466227
0.779,120.434,248400
0.68,110.799,401200
0.741,105.92,475733
0.816,108.802,293400
0.0982,94.779,346040
0.746,133.644,294800
0.722,114.017,230520
0.661,113.966,230520
0.697,113.999,230600
0.631,119.863,210799
0.0793,119.969,1209153
0.599,102.617,165250
0.314,122.052,192441
0.277,168.052,225207
0.491,121.983,162409
0.692,115.001,168586
0.608,126.07,182973
0.596,95.548,181295
0.0496,121.415,242640
0.115,132.591,316640
0.126,111.785,271640
0.28,122.361,193640
0.219,104.192,215640
0.0906,113.957,211640
0.327,109.767,236640
0.12,111.534,225640
0.0663,108.017,283640
0.24,129.196,219640
0.36,87.992,360640
0.371,100.227,214640
0.225,85.632,356640
0.412,92.003,295640
0.383,116.13,294640
0.289,113.776,265640
0.22,127.135,3737315
0.623,127.022,217913
0.342,127.006,363720
0.866,127.968,345059
0.458,126.995,333999
0.751,126.966,367569
0.346,127.006,310157
0.687,128.015,360000
0.266,127.005,320444
0.591,127.002,325396
0.633,128,221367
0.303,129.879,136253
0.213,107.535,209640
0.512,130.019,198627
0.414,99.995,243880
0.489,94.875,140320
0.464,129.938,185147
0.712,100.037,122533
0.571,76.966,165747
0.525,97.657,185880
0.392,154.881,163920
0.662,92.444,198293
0.585,108.062,284267
0.343,109.969,109779
0.482,158.028,298445
0.0448,79.129,154867
0.553,127.054,199453
0.509,125.248,212000
0.5,83.264,113587
0.191,144.047,168853
0.299,87.228,207480
0.43,110.199,132000
0.359,180.168,283573
0.0346,86.896,203360
0.213,151.142,242307
0.548,163.141,129907
0.383,120.357,228760
0.315,159.143,158240
0.395,122.486,210800
0.588,109.832,121267
0.294,151.081,365880
0.424,94.152,201000
0.118,89.987,274942
0.718,84.198,213440
0.337,125.39,195583
0.337,88.069,208929
0.621,82.761,163514
0.687,120.197,233250
0.0986,53.183,214232
0.187,75.437,214414
0.27,103.986,207436
0.313,88.183,243105
0.348,82.639,224798
0.303,108.642,234733
0.114,117.7,290094
0.35,82.103,169815
0.46,131.741,189933
0.656,113.966,234163
0.634,74.996,206838
0.201,121.988,196721
0.223,122.006,261639
0.344,82.631,216413
0.693,144.073,252040
0.358,98.551,217333
0.619,107.31,212200
0.962,115.039,237875
0.743,140.807,166667
0.54,121.805,260493
0.71,145.838,264960
0.857,131.377,223760
0.248,139.506,266867
0.633,148.645,283733
0.427,145.832,635600
0.295,84.861,348800
0.742,132.526,283000
0.553,126.37,272800
0.351,136.993,193667
0.273,86.919,175973
0.228,102.199,492306
0.716,128.986,271267
0.437,112.478,219867
0.695,107.526,227627
0.617,136.347,167387
0.586,113.638,494533
0.676,95.98,245267
0.754,121.768,216693
0.554,121.039,277427
0.238,80.938,120000
0.314,74.998,141986
0.267,81.939,132187
0.351,84.009,135225
0.111,81.938,146625
0.773,126.024,596911
0.684,126.017,481605
0.642,129.108,433778
0.229,125.98,444315
0.684,126.011,776964
0.297,90.048,306125
0.409,110.241,248000
0.53,83.596,65960
0.656,121.65,218907
0.344,99.526,429520
0.613,85.935,276013
0.289,106.437,385400
0.707,140.405,144027
0.293,47.433,214000
0.231,109.822,329947
0.416,124.988,549573
0.528,167.564,225787
0.789,103.391,291907
0.548,84.976,116680
0.594,190.197,173820
0.281,171.904,197564
0.544,103.003,206481
0.359,78.525,169328
0.743,86.718,187240
0.752,91.088,83169
0.851,88.216,164810
0.696,99.967,236997
0.645,100.011,252580
0.717,85.807,212093
0.76,91.006,248169
0.331,75.005,267279
0.4,124.943,179815
0.315,129.871,254683
0.347,109.994,163956
0.355,113.161,223190
0.327,67.604,283112
0.378,147.916,213370
0.294,92.09,266905
0.32,123.066,130258
0.485,147.852,248060
0.555,162.162,209946
0.587,76.363,270241
0.038,125.627,208156
0.108,140.14,219062
0.0385,136.445,249715
0.191,137.381,252281
0.699,182.168,252698
0.0312,72.227,153219
0.0339,114.277,137548
0.0472,85.529,181077
0.027,172.318,208934
0.261,171.911,90538
0.0324,114.684,121878
0.0313,83.378,132325
0.0316,138.367,128843
0.0343,86.249,215899
0.0315,67.549,174112
0.0352,87.029,132325
0.0332,89.547,153219
0.033,138.653,208934
0.0331,77.85,163665
0.0887,69.172,167148
0.0318,93.489,156701
0.157,129.008,104467
0.0313,172.14,177594
0.0363,90.449,142772
0.0327,116.177,130584
0,0,113173
0.0325,138.291,141901
0.0148,171.808,160183
0.0382,80.685,156701
0.058,136.924,146254
0.0344,80.538,139290
0.0367,85.427,141031
0.0318,130.691,135807
0.0381,69.608,188041
0.0341,177.527,125361
0.551,159.912,160500
0.247,78.849,372245
0.552,92.506,170980
0.567,121.96,162021
0.286,174.456,278639
0.356,139.856,255333
0.175,123.466,283667
0.663,151.373,260693
0.307,146.441,252333
0.263,80.966,293600
0.194,123.739,312067
0.334,148.397,262873
0.595,140.443,275644
0.823,134.962,260333
0.173,78.698,233200
0.137,140.387,303573
0.14,120.08,299000
0.174,113.45,309333
0.602,130.074,233040
0.872,134.924,147293
0.374,135.066,194600
0.785,130.006,171307
0.217,120.023,184510
0.0523,134.003,146875
0.0983,119.971,193240
0.167,129.954,138702
0.106,120.013,177365
0.229,119.972,179625
0.346,92.752,195721
0.605,119.946,300200
0.153,113.154,209720
0.43,131.579,267840
0.392,136.302,349440
0.874,79.722,284013
0.337,92.983,339907
0.494,103.94,336573
0.154,77.923,317827
0.222,98.619,393147
0.479,103.5,174453
0.453,150.945,187640
0.478,120.033,435933
0.23,144.524,208600
0.624,131.64,286733
0.228,118.799,521933
0.582,168.956,328640
0.516,155.967,327640
0.45,178.922,361640
0.52,90.862,313640
0.452,125.375,279640
0.725,171.874,360640
0.586,126.931,273640
0.424,120.543,245640
0.541,85.565,296640
0.595,106.93,305640
0.658,126.808,320640
0.504,169.802,348640
0.425,119.845,220218
0.373,113.06,152237
0.466,100.006,130050
0.0713,124.043,391093
0.447,140.012,327013
0.149,139.983,399387
0.436,109.947,371400
0.408,153.01,351760
0.109,100.039,302187
0.138,95.015,512533
0.072,139.922,518133
0.397,99.996,285747
0.301,150.02,417120
0.373,81.067,396227
0.227,120.162,485307
0.201,120.014,461307
0.598,159.991,322640
0.265,172.145,422067
0.115,95.028,446907
0.272,160.01,240720
0.579,135.01,312947
0.194,160.018,580320
0.254,144.925,381133
0.209,110.017,464627
0.504,180.517,140387
0.401,110.006,329013
0.102,119.764,307493
0.113,79.996,228373
0.302,119.967,214000
0.324,104.258,178760
0.551,116.122,164173
0.283,97.715,133267
0.514,127.663,185867
0.378,103.772,121893
0.244,126.426,166040
0.514,122.864,158200
0.363,96.527,163133
0.293,111.588,248760
0.148,127.274,177667
0.141,134.131,117573
0.238,113.959,149187
0.476,119.975,223347
0.36,132.158,243853
0.252,149.986,237813
0.273,159.99,355653
0.285,139.845,186857
0.271,142.056,209659
0.446,69.255,224093
0.883,140.706,234907
0.456,107.186,303893
0.639,94.892,244960
0.391,136.642,219253
0.833,124.668,313280
0.597,115.47,317680
0.863,114.687,210640
0.421,135.694,300307
0.865,118.122,276880
0.504,130.655,186840
0.97,113.492,300027
0.926,116.055,298747
0.64,103.759,310787
0.532,79.234,359000
0.796,115.58,308120
0.56,85.603,288787
0.75,117.979,334040
0.909,116.165,216960
0.584,79.655,235667
0.934,114.817,227080
0.544,92.072,193053
0.891,122.998,151960
0.362,107.991,222560
0.588,149.978,240653
0.677,174.112,250760
0.503,79.987,230173
0.25,88.032,238187
0.337,85.991,200693
0.586,85.083,177213
0.837,186.061,174093
0.412,71.021,200720
0.303,125.196,188040
0.58,133.112,217280
0.732,133.974,288413
0.288,136.144,244947
0.712,115.997,215600
0.29,181.5,314280
0.4,176.118,277133
0.247,134.094,213973
0.411,141.794,291027
0.244,145.205,195987
0.325,145.247,226653
0.515,112.007,211840
0.261,120.92,191853
0.461,146.152,260587
0.161,78.332,1101507
0.521,114.19,163200
0.558,185.772,203039
0.553,121.883,240469
0.9,164.925,151614
0.188,176.218,197066
0.459,185.169,177829
0.941,110.999,171863
0.622,113.509,155313
0.68,144.18,243031
0.104,149.012,220858
0.453,140.074,239608
0.27,107.947,142657
0.609,150.149,45846
0.429,151.078,262297
0.305,146.079,208691
0.643,130.486,188145
0.812,122.986,136827
0.386,91.054,197827
0.0748,116.006,244000
0.399,178.027,190632
0.773,117.963,243066
0.0828,141.798,269786
0.152,144.008,212840
0.246,87.929,219840
0.189,120.699,249747
0.0426,79.636,162733
0.0973,111.518,240040
0.362,92.463,207280
0.153,74.822,285850
0.703,125.822,234069
0.382,105.022,245987
0.925,86.019,285120
0.397,98.028,241787
0.845,105.037,293453
0.792,118.063,231267
0.765,117.953,226787
0.379,92.113,247280
0.965,195.066,259646
0.743,170.058,249382
0.7,90.026,244181
0.696,164.929,282819
0.533,97.999,235729
0.842,116.051,250406
0.301,75.002,303369
0.845,128.269,216363
0.152,176.713,266581
0.347,95.628,274944
0.232,141.372,325120
0.891,91.14,254805
0.493,108.012,224256
0.29,76.11,228011
0.169,127.933,232789
0.335,110.018,308000
0.312,132.006,278200
0.337,79.98,216700
0.0389,82.124,224900
0.207,75.038,254293
0.191,131.966,255659
0.551,89.975,188700
0.641,117.875,235600
0.662,145.912,185700
0.159,99.701,321900
0.45,123.972,299947
0.155,111.07,230688
0.417,120.038,260864
0.101,97.938,193529
0.107,104.903,236213
0.0931,111.918,263792
0.0803,79.926,179373
0.625,82.72,232501
0.24,101.981,201621
0.447,100.022,144047
0.68,168.983,155497
0.545,163.991,176750
0.76,108.042,150767
0.547,174.019,183143
0.965,104.016,95852
0.264,112.96,174232
0.57,101.958,192142
0.569,87.529,200600
0.638,146.885,161939
0.814,95.856,205560
0.759,97.554,243920
0.837,106.634,197787
0.342,143.775,266333
0.578,76.995,262720
0.433,114.119,221787
0.595,107.99,207013
0.938,119.202,292760
0.315,182.683,242880
0.224,80.917,276800
0.245,135.87,319667
0.825,115.999,300373
0.123,66.078,286493
0.34,143.88,278173
0.251,123.932,284160
0.666,98.024,306173
0.175,123.84,277667
0.299,117.04,299160
0.197,132.312,307173
0.17,131.587,290493
0.747,150.013,245800
0.626,127.207,234187
0.753,121.795,188253
0.74,120.273,201800
0.891,153.611,189400
0.602,90.753,224213
0.561,122.43,630773
0.53,128.045,160907
0.607,179.695,222013
0.76,127.297,182747
0.675,120.976,187173
0.284,125.049,265013
0.838,116.296,226133
0.571,74.548,261413
0.285,113.87,454147
0.0623,150.138,362664
0.212,169.365,197143
0.86,78.529,241560
0.647,80.62,193027
0.501,125.106,199360
0.727,100.108,188173
0.47,136.036,227067
0.403,140.063,187160
0.926,93.89,189187
0.558,127.996,1319773
0.731,123.509,243707
0.66,139.471,187813
0.735,147.323,158573
0.609,96.257,178853
0.872,80.014,208373
0.56,141.509,174040
0.269,144.258,195427
0.597,107.426,205947
0.356,110.918,205907
0.389,80.89,205080
0.718,116.339,186960
0.452,122.919,174947
0.103,99.951,226664
0.0685,123.212,252000
0.494,114.985,248870
0.252,84.286,334333
0.258,129.259,333360
0.219,92.825,213253
0.248,92.451,368840
0.497,86.346,331373
0.47,147.763,185373
0.337,116.523,259173
0.446,91.576,369507
0.0554,52.931,292320
0.454,110.616,314893
0.577,89.272,163240
0.457,112.318,292227
0.748,123.295,70027
0.134,179.789,336369
0.156,143.95,374116
0.919,159.88,293229
0.862,141.04,281556
0.0344,96.001,548414
0.126,120.014,531846
0.579,108.009,210556
0.878,132.014,258229
0.819,117.978,208594
0.739,154.631,115712
0.96,126.05,246613
0.675,102.098,88811
0.576,89.978,219077
0.564,115.319,96043
0.788,105.019,247275
0.131,102.752,260000
0.834,117.988,331845
0.516,112.031,186760
0.792,179.823,390333
0.867,94.025,208400
0.806,75.871,158800
0.78,159.616,155173
0.714,164.975,191160
0.72,171.658,180800
0.871,91.761,194893
0.689,77.618,169133
0.286,78.752,200667
0.627,117.675,178240
0.7,133.029,169307
0.832,96.753,176600
0.442,96.621,204440
0.723,94.436,168507
0.499,127.737,178560
0.711,142.942,160400
0.888,161.015,194360
0.829,138.587,166707
0.465,84.108,164173
0.702,108.013,169893
0.251,112.082,194173
0.533,121.408,152600
0.434,104.634,179307
0.827,94.741,150133
0.54,133.563,182907
0.677,127.541,170467
0.421,101.113,162960
0.737,205.012,172200
0.701,199.99,147440
0.344,117.752,189773
0.519,108.389,201560
0.756,125.329,156827
0.467,103.518,162560
0.783,91.918,147400
0.83,96.586,180867
0.673,128.635,192400
0.742,176.38,151667
0.519,121.428,145773
0.577,88.387,182827
0.804,190.746,172040
0.359,89.188,200493
0.403,85.087,173560
0.661,125.155,179760
0.836,94.402,149400
0.827,126.375,158627
0.885,163.436,212573
0.591,165.3,212533
